koi_disposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_impact,koi_model_snr,koi_steff,koi_slogg,ra,dec
2,0.4808294015396076,1,0,0,0.0858,10.7,6054.0,4.525,291.73361,47.109161
0,0.993,0,0,0,0.665,10.7,6728.0,3.987,293.37381,44.727982
2,0.003,0,0,1,0.689,11.3,5910.0,4.505,293.05508,47.606739
0,0.842,0,0,0,0.176,11.5,5613.0,4.581,292.96661,39.899639
2,0.842,1,0,1,0.388,10.6,4289.0,4.684,289.05286,46.67593
0,0.97,0,0,0,0.015,11.7,5600.0,4.349,298.08716,42.164349
2,0.0,1,0,1,0.115,7.7,5960.0,4.291,298.4985,41.08337
0,0.405,0,0,0,0.033,14.2,5645.0,4.299,283.69351,40.018021
2,0.0,1,0,0,0.424,15.5,6473.0,4.33,291.78796,42.834099
2,0.4808294015396076,1,0,0,0.0901,7.9,5610.0,4.564,290.51251,43.10128
2,0.0,0,0,1,0.03,9.7,5595.0,4.57,289.77826,38.262741
2,0.4808294015396076,1,0,0,0.4109,9.0,4977.0,4.607,282.24762,45.930779
0,0.942,0,0,0,0.076,12.0,4328.0,4.654,291.69516,49.187859
1,1.0,0,0,0,0.097,13.4,5578.0,4.088,296.51205,49.72776
2,0.4808294015396076,1,0,0,0.1419,10.5,6432.0,4.382,288.74072,49.543018
2,0.001,0,0,1,0.086,17.3,5286.0,4.517,295.45059,50.54211
1,0.872,0,0,0,0.337,13.5,5500.0,4.547,291.25027,45.655071
0,1.0,0,0,0,0.135,7.8,6103.0,4.331,290.60806,37.801891
0,0.828,0,0,0,0.716,11.0,5735.0,4.501,296.33688,43.60009
0,0.4808294015396076,0,0,0,0.005,7.3,5461.0,4.589,285.66843,45.374771
0,0.999,0,0,0,0.768,15.1,5843.0,4.086,287.31485,39.538181
2,0.4808294015396076,0,1,1,0.2344,11.2,4954.0,4.563,296.20569,44.498989
2,0.0,1,0,0,0.62,19.8,7624.0,4.029,292.77634,38.39397
0,0.939,0,0,0,0.172,12.8,6392.0,4.399,286.56033,48.893051
2,0.4808294015396076,1,0,0,0.1971,8.0,6471.0,4.141,289.2247,40.260818
0,0.961,0,0,0,0.579,9.9,5957.0,4.579,287.06534,37.899479
0,1.0,0,0,0,0.878,11.8,6738.0,4.109,295.24191,43.972599
2,0.4808294015396076,0,0,1,0.1356,11.8,6717.0,4.268,295.85498,44.301601
2,0.4808294015396076,0,0,1,0.5366,12.1,6737.0,4.228,295.85782,41.415691
2,0.0,0,0,1,0.39,14.4,6341.0,4.409,291.06143,50.22694
0,0.835,0,0,0,0.164,7.0,5086.0,4.002,291.58875,44.907509
2,0.0,1,0,1,1.186,12.9,5288.0,4.613,289.72168,45.439758
2,0.4808294015396076,1,0,0,0.0802,12.9,6146.0,4.303,289.5531,41.056931
1,1.0,0,0,0,0.89,25.8,5051.0,4.562,289.75229,41.634605
2,0.4808294015396076,1,0,0,0.1656,8.8,6194.0,4.457,294.85272,43.686459
2,0.0,0,0,0,0.119,16.4,6123.0,3.982,298.45123,46.620861
2,0.0,0,1,0,0.778,25.3,3754.0,4.818,291.54214,48.991192
0,0.655,0,0,0,0.261,8.5,5383.0,4.486,296.22168,39.405762
1,0.552,0,0,0,0.553,14.6,6547.0,4.122,286.54364,45.304871
0,0.752,0,0,0,0.058,13.1,5818.0,4.165,291.51758,49.43462
0,0.936,0,0,0,0.141,9.9,5955.0,4.534,285.22415,40.958931
0,1.0,0,0,0,0.225,11.3,6483.0,4.206,286.51355,45.038044
2,0.003,0,0,1,0.727,15.1,6403.0,3.772,298.90598,47.611359
2,0.0,0,0,0,0.678,8.2,5348.0,4.609,293.73605,38.940041
0,0.521,0,0,0,0.267,12.5,5361.0,4.588,293.29279,41.997589
2,0.0,0,0,0,0.536,17.8,8046.0,3.704,297.23672,40.034039
0,0.999,0,0,0,0.923,12.5,5852.0,4.559,292.51468,38.02206
2,0.0,0,1,1,0.222,12.0,5730.0,4.545,298.22543,40.783989
0,0.992,0,0,0,0.059,11.3,5009.0,4.491,292.46387,41.299068
2,0.4808294015396076,1,0,0,0.1278,4.1,6578.0,4.087,288.23523,40.612839
2,0.0,0,0,1,0.206,14.7,5242.0,3.644,291.39969,44.473099
1,1.0,0,0,0,0.019,14.4,5462.0,4.452,286.37827,43.07325
0,0.851,0,0,0,0.746,10.9,5051.0,4.628,282.19565,47.105679
0,0.886,0,0,0,0.55,14.2,5860.0,4.276,294.30099,39.519058
2,0.0,1,0,1,0.315,17.2,5776.0,4.598,291.27859,42.53738
0,0.791,0,0,0,0.756,12.5,5999.0,4.263,286.77313,39.277531
0,0.898,0,0,0,0.243,11.6,5814.0,3.68,288.01013,46.978519
0,0.949,0,0,0,0.725,11.7,5354.0,3.927,295.21426,45.324509
2,0.4808294015396076,0,0,1,0.0753,9.7,4227.0,4.641,290.16943,41.54974
2,0.01,0,0,1,0.233,11.4,6355.0,4.418,286.83643,46.288509
0,0.817,0,0,0,0.031,11.2,5271.0,4.522,288.87082,50.815559
2,0.191,0,0,1,0.02,9.5,5853.0,4.544,296.52655,39.49091
0,0.98,0,0,0,0.385,10.9,5897.0,4.531,298.54257,40.51479
2,0.0,0,1,1,0.328,13.9,5838.0,4.529,289.97791,50.668259
2,0.0,1,0,1,0.408,16.2,6038.0,4.524,290.3602,44.273361
0,0.915,0,0,0,0.727,10.2,4954.0,4.5,290.46512,47.92918
2,0.0,0,0,1,0.645,17.9,6652.0,4.036,292.83698,47.55394
2,0.0,1,0,0,0.996,41.6,6047.0,4.47,295.30386,43.059681
0,0.904,0,0,0,0.837,8.0,5753.0,4.538,284.73474,39.045361
0,0.995,0,0,0,0.014,10.4,5687.0,4.191,287.67059,43.197239
2,0.0,0,0,1,0.044,11.4,5602.0,4.325,300.94925,45.247952
2,0.4808294015396076,1,0,0,0.3711,10.3,5914.0,4.451,293.06857,42.957211
2,0.4808294015396076,1,0,0,0.1365,11.8,5838.0,4.529,291.16476,48.052429
2,0.4808294015396076,1,0,0,0.0647,8.8,6360.0,4.458,290.38583,41.552311
2,0.0,0,0,0,0.519,16.4,6858.0,3.731,294.51309,46.500759
0,0.962,0,0,0,0.826,9.8,5635.0,4.23,294.67126,38.698971
0,0.8,0,0,0,0.652,14.6,6384.0,4.33,290.51242,50.649288
0,0.878,0,0,0,0.0,9.4,5753.0,4.319,296.04425,44.80529
0,1.0,0,0,0,0.94,12.8,5700.0,4.434,289.5484,40.1642
2,0.0,1,0,0,0.686,32.0,7846.0,3.829,295.33606,40.392132
2,0.348,1,0,0,0.002,11.3,4687.0,2.613,288.03705,39.208988
0,0.607,0,0,0,0.5,12.5,5700.0,4.434,289.5484,40.1642
2,0.4808294015396076,1,0,0,0.1382,11.1,5680.0,4.582,297.81274,45.508678
2,0.4808294015396076,1,0,1,0.7173,8.1,5780.0,4.438,290.03314,38.426861
2,0.0,0,1,1,0.012,10.3,3925.0,4.825,289.07382,40.977531
0,0.996,0,0,0,0.44,16.5,4985.0,4.675,295.41479,50.979012
2,0.0,0,0,1,0.125,16.3,5893.0,4.505,288.95825,44.577999
0,0.955,0,0,0,0.538,8.5,6035.0,4.591,296.3609,48.213001
0,1.0,0,0,0,0.924,9.5,5555.0,4.514,284.04172,49.138199
0,0.882,0,0,0,0.119,9.9,6452.0,4.394,289.63535,44.379711
2,0.978,0,1,0,0.891,13.0,5521.0,4.594,285.21283,45.2514
2,0.4808294015396076,0,0,1,0.1534,9.5,6192.0,4.467,293.14069,37.994469
0,0.4808294015396076,0,0,0,1.9253,11.5,4992.0,4.483,294.58066,46.610592
0,0.129,0,0,0,0.448,9.2,5135.0,4.464,297.04208,39.912231
2,0.156,0,0,1,0.825,11.5,6056.0,4.47,300.29211,44.731041
2,0.4808294015396076,1,0,0,0.5983,11.7,5900.0,4.509,285.43997,45.011559
0,0.972,0,0,0,0.316,12.7,5497.0,4.332,290.14725,46.802872
2,0.0,0,0,1,0.49,19.1,5957.0,4.498,291.00818,50.255589
0,0.924,0,0,0,0.045,15.0,5803.0,4.211,295.96893,38.867168
2,0.0,0,1,1,0.286,10.2,5923.0,4.402,284.91156,39.298618
2,0.0,0,0,1,0.243,13.0,6202.0,4.394,290.12021,38.534821
0,0.996,0,0,0,1.111,12.2,5421.0,4.483,295.37476,43.500431
2,0.0,0,1,1,0.584,21.9,5427.0,4.347,292.97867,42.056492
0,0.999,0,0,0,0.174,11.5,5772.0,4.457,290.73434,51.770962
2,0.0,1,0,1,1.171,39.7,5977.0,4.514,298.75528,40.665218
2,0.0,1,0,1,0.946,44.3,5561.0,4.561,281.04361,42.975761
0,0.95,0,0,0,0.092,11.4,5758.0,3.456,288.86908,39.30986
2,0.0,1,0,0,0.992,7.1,5631.0,4.114,286.37338,37.919003
0,0.999,0,0,0,0.004,10.7,6278.0,4.425,298.43478,48.706139
0,0.961,0,0,0,0.972,11.4,5441.0,4.415,297.23273,41.433411
2,0.0,0,0,1,0.322,9.9,5743.0,4.466,284.34848,40.690659
2,0.4808294015396076,1,0,0,0.4702,9.1,4957.0,4.561,292.32425,42.88496
0,1.0,0,0,0,0.718,13.0,6047.0,4.266,298.26816,41.251663
2,0.4808294015396076,1,0,1,0.7017,26.1,6745.0,3.901,290.73431,48.16341
0,0.987,0,0,0,0.906,10.4,5762.0,4.348,282.58282,42.346352
0,0.4808294015396076,0,0,0,0.2057,8.7,7675.0,4.051,293.85294,46.590809
0,0.926,0,0,0,0.984,16.2,5305.0,4.504,289.41428,41.51004
0,0.949,0,0,0,0.1,14.5,4362.0,4.623,295.30652,49.179668
2,0.4808294015396076,0,0,1,0.0662,11.7,7524.0,4.067,291.54626,37.817749
2,0.0,0,1,0,1.256,323.1,4766.0,2.919,294.88538,39.084202
0,0.985,0,0,0,0.777,13.5,6338.0,4.449,288.63861,42.857288
2,0.4808294015396076,1,0,0,0.5353,11.9,6014.0,4.486,289.94693,41.802818
2,0.0,0,0,1,0.148,9.9,5750.0,4.337,290.89783,37.972778
2,0.001,0,0,1,0.289,9.9,2900.0,5.224,288.11703,38.437733
2,0.0,0,1,0,1.235,19.0,6785.0,4.162,287.0574,37.991367
2,0.0,0,1,0,0.564,27.8,5412.0,3.941,296.97321,43.394669
0,0.997,0,0,0,0.197,9.2,6451.0,4.375,291.53922,44.44706
2,0.0,1,0,0,0.971,63.2,5780.0,4.438,291.12354,42.663353
2,0.4808294015396076,0,0,1,1.8212,11.4,6437.0,4.273,291.75128,38.034431
0,0.964,0,0,0,0.675,12.0,6045.0,4.479,290.42307,51.388729
2,0.002,0,0,1,0.253,10.7,4840.0,4.551,294.60608,39.920361
2,0.0,0,0,1,0.344,10.4,5426.0,4.579,287.14621,47.183529
0,0.4808294015396076,0,0,0,0.8319,7.9,5947.0,3.814,298.74335,40.07214
2,0.0,0,0,1,0.104,7.8,6063.0,4.51,294.88477,46.646591
2,0.0,0,0,1,0.013,14.3,5568.0,4.451,287.17123,39.388329
2,0.0,0,0,1,0.483,13.3,6088.0,4.15,297.53574,41.940571
0,0.984,0,0,0,0.447,14.7,5436.0,4.573,288.72598,40.531631
2,0.0,1,0,0,0.694,26.1,8247.0,3.17,284.49561,44.988121
2,0.0,1,0,1,1.224,82.4,6218.0,3.678,291.48654,39.211723
2,0.0,0,1,0,0.162,16.9,4982.0,4.591,289.75653,46.952888
2,0.002,0,0,1,0.56,11.1,6495.0,4.191,298.23792,48.175758
2,0.981,0,0,1,0.127,9.7,5289.0,4.546,292.25284,38.60899
2,0.0,1,0,0,0.2,10.4,6476.0,4.255,291.61011,42.810459
2,0.002,0,0,1,0.415,10.4,4856.0,4.643,295.14267,39.93071
0,0.967,0,0,0,0.145,8.0,5919.0,4.238,289.24884,39.106541
2,0.0,0,0,1,0.186,12.9,6200.0,3.977,299.51422,41.220589
2,0.0,0,1,1,0.952,11.6,6058.0,4.408,293.72696,39.0368
2,0.0,0,0,1,0.09,13.6,5340.0,4.593,290.96017,50.284679
2,0.0,1,0,0,1.2,78.3,6018.0,4.33,295.18976,42.523319
2,0.4808294015396076,1,0,1,0.2175,10.8,6028.0,4.398,286.78522,38.151642
2,0.001,0,0,1,0.176,13.0,5561.0,4.572,296.50925,44.625912
2,0.0,0,0,0,0.399,15.3,6323.0,4.296,293.4678,48.12608
0,0.767,0,0,0,0.182,11.6,5757.0,4.597,297.59964,39.626339
2,0.0,0,0,1,0.812,11.5,6148.0,3.964,293.44537,38.929588
2,0.4808294015396076,0,0,1,0.0303,11.0,5780.0,4.438,295.29333,40.183308
2,0.0,0,1,1,1.252,19.6,5780.0,4.438,287.07892,43.068771
2,0.0,1,0,1,1.222,92.4,5755.0,4.402,294.02347,39.92408
2,0.0,0,0,1,0.359,12.3,5404.0,4.638,297.19739,46.22826
2,0.0,1,0,1,0.153,29.2,4499.0,4.59,292.8598,45.205791
2,0.0,1,0,1,0.974,32.2,3453.0,4.892,291.08929,42.590969
1,0.334,0,0,0,0.617,14.7,5771.0,4.106,296.05984,42.65604
1,0.972,0,0,0,0.014,13.0,5364.0,4.529,295.56357,39.417599
2,0.0,0,0,1,0.544,16.3,5514.0,4.569,290.96243,50.272629
2,0.0,0,1,1,0.447,18.0,5383.0,4.614,289.94019,50.652771
2,0.0,1,0,0,0.432,8.2,5218.0,4.596,298.12234,40.462349
0,0.967,0,0,0,0.606,12.8,5543.0,4.318,283.25119,40.72311
2,0.0,0,0,1,0.29,10.4,5087.0,4.463,287.97504,46.35326
2,0.281,0,0,1,0.393,10.8,5780.0,4.438,294.15503,46.575706
2,0.0,0,1,0,0.986,21.2,6109.0,4.229,282.19479,46.522888
2,0.0,0,0,1,0.148,11.4,5730.0,4.545,296.90204,43.839821
0,0.934,0,0,0,0.169,12.9,5726.0,4.418,296.58755,47.207161
2,0.4808294015396076,1,0,0,0.045,61.4,4136.0,1.392,298.23517,48.49789
0,0.999,0,0,0,0.93,10.8,6474.0,4.243,281.73087,43.282341
2,0.0,1,0,0,0.204,13.2,6249.0,4.428,293.21414,45.82597
2,0.4808294015396076,1,0,0,0.7351054776654712,259.8950005434192,5706.8232800782525,4.310156613411586,300.1965,45.513931
0,0.815,0,0,0,0.366,18.1,5763.0,4.484,295.73773,38.903912
0,0.506,0,0,0,0.502,11.7,5747.0,3.802,298.90576,41.04261
2,0.4808294015396076,1,0,0,0.0299,7.5,6047.0,4.431,295.53461,48.677391
2,0.0,0,0,1,0.458,5.0,5999.0,4.494,295.82114,39.975479
2,0.0,0,1,1,0.439,7.6,5713.0,4.554,298.15717,47.331268
2,0.0,0,0,1,0.329,14.6,5812.0,4.408,286.94647,38.885189
0,0.999,0,0,0,0.357,11.5,5749.0,4.547,289.10422,41.69014
1,1.0,0,0,0,0.025,21.6,5051.0,4.562,289.75229,41.634605
0,0.973,0,0,0,0.035,12.7,5749.0,4.547,289.10422,41.69014
0,1.0,0,0,0,0.015,11.6,5071.0,4.505,296.02225,44.732658
2,0.0,0,0,1,3.655,17.6,6521.0,4.352,296.62296,47.291142
0,0.619,0,0,0,0.453,11.9,4973.0,4.595,291.45813,47.15863
0,1.0,0,0,0,1.201,14.0,5897.0,3.637,297.27325,40.136761
2,0.0,1,0,1,1.142,28.5,6056.0,4.448,292.93661,47.499931
2,0.0,1,0,1,0.938,27.0,5968.0,4.534,298.93066,40.419102
0,1.0,0,0,0,0.649,11.5,5803.0,4.444,288.12555,38.347431
0,0.995,0,0,0,0.041,10.4,5523.0,4.364,284.72797,45.064968
2,0.0,1,0,1,0.077,21.0,4205.0,4.635,296.09058,50.408772
0,1.0,0,0,0,0.374,8.9,5541.0,4.6,297.05664,46.08353
0,0.965,0,0,0,0.393,7.5,6358.0,4.359,288.39761,40.6269
2,0.0,0,1,1,0.945,7.6,5109.0,3.873,293.68207,39.01112
2,0.0,0,0,1,0.057,11.2,5925.0,3.989,286.112,39.80323
1,0.956,0,0,0,0.954,16.2,4762.0,4.535,282.42303,46.014019
2,0.0,0,1,1,1.265,121.6,5735.0,4.525,289.15082,46.344151
1,0.99,0,0,0,0.855,17.7,4463.0,4.623,285.5578,44.010792
2,0.0,0,1,1,1.122,123.5,4438.0,4.606,283.01282,42.723679
1,0.971,0,0,0,0.053,18.4,5570.0,4.066,292.92276,38.47728
0,0.794,0,0,0,0.316,11.6,5086.0,3.678,286.69318,40.170109
0,0.903,0,0,0,0.874,12.4,5995.0,4.337,284.38248,44.308231
0,0.961,0,0,0,0.075,10.6,5269.0,4.603,292.18646,41.328041
1,0.919,0,0,0,0.896,9.5,6025.0,4.331,297.32889,47.815472
0,1.0,0,0,0,0.392,12.0,5032.0,4.479,290.46756,40.056438
2,0.0,0,0,1,0.039,10.6,6072.0,4.51,295.10959,41.07579
2,0.116,1,0,0,0.321,4.2,5780.0,4.438,298.46381,40.216812
2,0.0,1,0,1,1.19,44.5,5470.0,4.509,299.52527,46.917549
2,0.0,1,0,1,1.835,18.9,5981.0,4.372,295.58548,39.299259
0,0.989,0,0,0,0.197,8.9,5516.0,4.669,298.12167,40.81358
0,0.965,0,0,0,0.902,9.1,4352.0,4.671,284.26859,44.19754
0,0.753,0,0,0,0.208,9.5,6194.0,3.813,298.40958,45.461639
2,0.0,0,0,1,0.148,6.7,4544.0,4.609,290.26178,37.787189
2,0.072,0,0,1,0.389,8.3,6181.0,4.464,300.75897,45.71788
2,0.0,0,1,1,0.088,40.7,4898.0,3.212,297.62054,40.76302
2,0.4808294015396076,1,0,0,0.0542,14.5,6908.0,4.085,286.0275,37.89447
0,0.969,0,0,0,0.049,9.7,6102.0,4.069,297.19199,40.387951
2,0.0,1,1,1,0.82,11.3,5763.0,4.527,291.28296,43.608238
2,0.0,0,1,1,0.069,10.8,5763.0,4.527,291.28296,43.608238
0,0.255,0,0,0,0.019,7.9,6031.0,4.45,290.38721,39.829941
0,1.0,0,0,0,0.604,11.0,5631.0,4.478,292.62964,44.283119
2,0.001,0,0,1,0.539,16.8,5806.0,4.529,291.97253,44.12999
1,0.979,0,0,0,0.75,20.3,4987.0,4.613,285.83047,43.198391
0,0.957,0,0,0,0.114,14.5,5201.0,4.616,296.78934,47.234531
2,0.4808294015396076,1,0,0,0.2059,14.1,5691.0,3.842,289.43906,41.492977
2,0.4808294015396076,1,0,0,0.0927,15.1,6036.0,4.127,293.81812,45.20153
0,0.919,0,0,0,0.062,11.0,6701.0,4.326,289.68073,49.745831
0,0.866,0,0,0,0.067,11.6,6072.0,4.343,301.57855,44.31218
0,0.981,0,0,0,0.184,11.7,5812.0,4.083,282.09314,42.160271
0,1.0,0,0,0,0.911,22.9,6033.0,3.985,298.67377,43.795479
2,0.0,1,0,0,0.28,13.4,4607.0,4.733,299.54672,40.681911
2,0.4808294015396076,1,0,0,0.3461,9.3,6496.0,4.301,289.08319,51.47406
2,0.0,1,0,0,0.588,9.3,6184.0,4.448,281.86789,47.256649
0,0.798,0,0,0,0.022,7.8,6537.0,3.76,283.6788,41.096882
0,1.0,0,0,0,0.931,10.8,5611.0,4.19,296.40094,50.558338
0,1.0,0,0,0,0.629,9.5,5383.0,4.112,281.32745,47.584869
0,0.867,0,0,0,0.084,8.8,5513.0,4.179,289.67175,38.297871
2,0.996,1,0,0,0.272,17.9,6615.0,4.173,294.89734,40.798168
2,0.0,0,1,1,1.269,114.4,5463.0,4.582,300.49106,45.796909
1,0.97,0,0,0,0.038,20.5,5436.0,4.573,296.39752,42.396919
1,1.0,0,0,0,0.035,13.1,5973.0,4.506,294.4873,42.00692
0,0.964,0,0,0,0.232,11.1,5290.0,4.46,294.13626,41.456692
1,1.0,0,0,0,0.29,25.9,5638.0,4.391,287.23569,38.754162
0,0.937,0,0,0,0.136,8.4,6108.0,4.43,290.46088,39.837212
2,0.0,0,1,1,0.751,29.1,6620.0,4.411,295.19992,46.814621
0,0.4808294015396076,0,0,0,0.2805,7.2,5775.0,4.59,301.57855,44.31218
0,0.52,0,0,0,0.819,12.1,6095.0,4.349,296.8432,43.697441
0,0.986,0,0,0,0.554,13.5,5285.0,4.467,295.12238,39.391033
0,0.625,0,0,0,0.866,11.0,5334.0,3.712,292.40323,44.782009
0,0.862,0,0,0,0.041,14.1,5285.0,4.566,286.14777,38.241798
2,0.0,0,0,1,0.451,13.0,5537.0,4.539,292.50577,49.331959
0,0.0,0,0,0,0.806,9.2,5668.0,4.545,298.28214,44.27206
2,0.0,0,1,1,0.048,12.6,6077.0,4.526,285.92587,39.669209
0,0.4808294015396076,0,0,0,0.5221,8.2,4228.0,4.64,284.76764,45.341228
2,0.0,0,0,1,0.673,15.2,6033.0,4.176,298.40298,45.29723
2,0.0,1,0,0,0.993,137.3,6017.0,4.3,295.71942,45.747559
2,0.083,1,0,0,0.097,12.7,5127.0,3.602,285.28674,40.342339
2,0.0,1,0,1,0.489,13.5,6195.0,4.072,298.35858,47.638592
0,0.996,0,0,0,0.438,11.7,5734.0,4.462,282.11783,46.22393
1,0.984,0,0,0,0.399,9.8,6206.0,4.159,295.48651,51.0135
1,0.912,0,0,0,0.826,11.8,5570.0,4.066,292.92276,38.47728
1,0.96,0,0,0,0.116,15.9,5638.0,4.391,287.23569,38.754162
0,0.988,0,0,0,0.061,95.9,5290.0,4.46,298.96829,40.797352
0,0.904,0,0,0,0.946,20.0,5401.0,4.464,288.80457,50.99062
1,1.0,0,0,0,0.785,16.4,4774.0,3.838,289.81934,51.90485
0,0.969,0,0,0,0.858,10.8,5934.0,4.444,299.34955,43.8503
0,0.4808294015396076,0,0,0,0.7697,12.3,3396.0,4.991,287.26215,42.03231
2,0.965,0,0,1,1.009,13.6,5951.0,3.787,299.46524,40.89109
0,0.837,0,0,0,0.23,5.1,4281.0,4.761,295.79251,39.89257
2,0.0,0,1,1,0.672,16.9,5942.0,4.506,293.98932,45.48415
0,1.0,0,0,0,0.204,8.1,5591.0,4.559,291.13574,38.90543
0,0.994,0,0,0,0.268,9.8,5483.0,4.632,287.81729,38.194809
0,0.999,0,0,0,0.176,11.1,5802.0,4.537,294.33328,42.26413
2,0.0,0,1,0,1.092,26.4,5615.0,4.478,291.37064,47.435509
2,0.0,0,0,1,0.556,15.7,5798.0,4.507,295.84006,39.931221
2,0.198,1,0,0,0.351,11.0,5861.0,4.385,291.38626,40.18026
0,0.919,0,0,0,0.197,10.2,5942.0,4.439,284.94226,48.666512
0,0.4808294015396076,0,0,0,0.569,12.1,4999.0,4.587,294.11566,38.393478
1,0.993,0,0,0,0.016,13.4,6258.0,4.307,283.43576,47.06686
0,0.877,0,0,0,0.068,10.5,6312.0,3.964,295.43915,43.676311
1,0.999,0,0,0,0.789,8.9,5731.0,4.372,285.33063,42.040428
2,0.0,1,0,0,1.246,75.0,5896.0,3.65,300.02124,46.090778
2,0.0,0,0,1,0.563,9.0,5717.0,4.109,298.89642,40.477009
0,1.0,0,0,0,0.445,11.6,5904.0,4.543,286.50211,50.246189
0,1.0,0,0,0,1.225,15.8,4921.0,4.591,283.04764,46.265331
2,0.0,0,1,0,0.958,71.0,5561.0,4.572,294.66592,46.665852
1,0.974,0,0,0,0.016,17.0,6086.0,4.511,289.83121,44.609859
2,0.005,0,0,1,0.44,17.4,5799.0,4.539,298.48325,40.585949
1,0.996,0,0,0,0.027,38.0,5288.0,4.613,295.04855,45.342682
2,0.4808294015396076,1,0,0,0.0064,11.2,6225.0,4.481,288.97574,41.279121
0,0.819,0,0,0,0.173,11.4,5780.0,4.438,289.57462,40.807594
0,0.4808294015396076,0,0,0,0.1732,8.7,6032.0,4.485,297.9487,45.255039
2,0.0,1,0,1,1.144,26.0,5345.0,4.639,289.07837,39.70882
2,0.0,0,0,1,0.364,13.8,4440.0,4.618,286.7695,45.234131
0,0.625,0,0,0,0.065,9.2,5817.0,4.491,294.47876,38.883659
0,0.984,0,0,0,0.646,10.7,5215.0,4.496,289.80804,44.362518
2,0.0,0,0,1,0.749,15.5,6063.0,4.476,290.36142,46.661331
0,0.924,0,0,0,0.005,15.8,6046.0,4.478,296.52145,46.540539
0,0.798,0,0,0,0.396,9.7,6011.0,4.507,293.17578,38.042019
2,0.0,0,1,1,0.649,26.5,6106.0,3.781,292.34503,41.585289
2,0.0,0,0,1,0.681,9.6,6184.0,4.448,295.31754,40.190639
2,0.0,0,1,1,0.667,19.7,6277.0,3.951,294.17792,46.191711
2,0.0,0,1,0,0.228,20.9,7382.0,3.838,284.45609,42.439831
2,0.0,0,1,0,0.82,19.7,6353.0,4.375,286.85983,46.625511
1,0.973,0,0,0,0.729,17.4,6035.0,4.212,280.24945,43.915058
2,0.4808294015396076,1,1,0,0.7351054776654712,259.8950005434192,5706.8232800782525,4.310156613411586,301.01672,44.233841
1,1.0,0,0,0,0.502,9.9,5383.0,4.587,293.82135,39.39135
2,0.0,0,1,1,1.28,20.5,6208.0,4.454,299.26376,40.263741
1,0.927,0,0,0,0.029,13.0,3526.0,4.866,286.54001,49.437328
2,0.0,0,1,1,1.258,123.1,6258.0,4.442,296.11771,48.664108
2,0.0,0,1,0,1.171,186.0,5569.0,4.566,297.983,48.555649
2,0.4808294015396076,1,0,0,0.0973,10.1,6043.0,4.505,290.30505,41.838459
2,0.4808294015396076,1,0,0,0.1564,10.5,5407.0,4.585,287.58789,45.598492
2,0.0,0,0,1,0.731,10.0,6356.0,4.292,286.46796,39.652321
2,0.4808294015396076,0,1,0,0.3437,9.8,6039.0,4.505,288.43149,45.918869
2,0.0,0,0,1,0.008,16.1,6098.0,4.488,296.78345,40.229111
2,0.4808294015396076,1,0,0,0.4162,7.9,5489.0,4.574,289.4585,46.276379
0,0.82,0,0,0,0.442,9.1,4807.0,4.546,283.06223,42.629002
2,0.273,0,0,1,0.057,9.2,6309.0,4.402,291.73026,38.411461
2,0.0,1,0,0,0.691,7.6,6700.0,3.48,290.86154,37.885422
0,0.977,0,0,0,0.195,9.7,5671.0,4.582,285.09976,41.874378
1,1.0,0,0,0,0.119,28.7,4872.0,4.615,289.42395,46.72617
2,0.0,0,0,0,0.709,14.8,8482.0,4.089,289.87814,38.427269
0,0.961,0,0,0,0.656,12.0,5761.0,4.383,290.46509,48.332249
0,0.622,0,0,0,0.855,8.5,6067.0,4.524,289.44324,40.253529
2,0.0,0,1,0,0.656,40.3,6210.0,4.166,289.7605,45.455608
2,0.0,1,0,1,0.69,37.5,5261.0,3.13,280.90244,42.935719
0,0.95,0,0,0,0.94,10.3,6020.0,4.403,301.27869,44.25053
0,0.955,0,0,0,0.004,11.9,3751.0,4.813,287.05453,45.18037
0,0.556,0,0,0,0.943,6.4,6020.0,4.403,301.27869,44.25053
2,0.065,1,0,1,0.213,6.6,6253.0,4.102,291.43582,40.35881
0,0.987,0,0,0,0.529,24.9,5794.0,4.118,293.51984,41.277409
1,0.994,0,0,0,0.012,29.4,5794.0,4.118,293.51984,41.277409
0,0.4808294015396076,0,0,0,0.3408,10.4,6119.0,4.346,300.58502,44.2131
2,0.4808294015396076,1,0,0,0.4355,7.2,5325.0,4.004,290.73477,49.086639
2,0.4808294015396076,1,0,0,0.1068,12.3,5485.0,4.556,285.28363,38.947281
0,0.333,0,0,0,0.036,15.7,5849.0,4.426,296.67984,47.173313
0,0.993,0,0,0,0.329,9.9,6247.0,4.433,295.57159,49.607479
0,0.4808294015396076,0,0,0,0.0938,12.6,4430.0,4.616,296.59799,50.356651
2,0.0,0,0,1,0.309,7.6,5559.0,4.554,297.68759,40.670361
0,0.4808294015396076,0,0,0,0.4638,11.4,5888.0,4.269,285.45886,42.931049
2,0.001,0,0,1,0.085,10.2,5300.0,4.66,297.70941,41.028149
2,0.0,1,0,1,0.487,14.1,5864.0,4.411,291.65839,42.632439
2,0.4808294015396076,0,0,1,0.0995,24.3,3857.0,1.338,299.69125,40.855957
2,0.0,0,0,1,0.514,24.6,7919.0,3.663,290.25375,37.92691
2,0.0,0,0,1,0.456,18.8,5655.0,4.431,295.13477,46.76965
